"d","t","travelers","CumulativeT"
"4","2018-09-18 10:25:23","2","24962"
"4","2018-09-18 10:25:24","2","24964"
"2","2018-09-18 10:25:25","1","24965"
"4","2018-09-18 10:25:26","1","24966"
"2","2018-09-18 10:25:31","1","24967"
"4","2018-09-18 10:25:32","3","24970"
"2","2018-09-18 10:25:33","1","24971"
"2","2018-09-18 10:25:35","1","24972"
"2","2018-09-18 10:25:36","1","24973"
"2","2018-09-18 10:25:37","2","24975"
"4","2018-09-18 10:25:38","1","24976"
"2","2018-09-18 10:25:41","1","24977"
"2","2018-09-18 10:25:45","1","24978"
"4","2018-09-18 10:25:46","2","24980"
"4","2018-09-18 10:25:47","1","24981"
"2","2018-09-18 10:25:48","2","24983"
"4","2018-09-18 10:25:49","1","24984"
"2","2018-09-18 10:25:50","1","24985"
"4","2018-09-18 10:25:52","2","24987"
"2","2018-09-18 10:25:53","1","24988"
"2","2018-09-18 10:25:54","2","24990"
"4","2018-09-18 10:25:55","1","24991"
"2","2018-09-18 10:25:57","2","24993"
"2","2018-09-18 10:25:58","1","24994"
"2","2018-09-18 10:25:59","2","24996"
"2","2018-09-18 10:26:00","1","24997"
"2","2018-09-18 10:26:04","3","25000"
"2","2018-09-18 10:26:06","1","25001"
"2","2018-09-18 10:26:08","1","25002"
"2","2018-09-18 10:26:12","1","25003"
"2","2018-09-18 10:26:13","1","25004"
"4","2018-09-18 10:26:16","1","25005"
"2","2018-09-18 10:26:17","2","25007"
"4","2018-09-18 10:26:18","1","25008"
"4","2018-09-18 10:26:20","1","25009"
"4","2018-09-18 10:26:21","1","25010"
"4","2018-09-18 10:26:22","1","25011"
"2","2018-09-18 10:26:23","2","25013"
"4","2018-09-18 10:26:27","1","25014"
"2","2018-09-18 10:26:28","1","25015"
"4","2018-09-18 10:26:31","1","25016"
"2","2018-09-18 10:26:32","2","25018"
"2","2018-09-18 10:26:33","1","25019"
"2","2018-09-18 10:26:34","2","25021"
"2","2018-09-18 10:26:35","1","25022"
"4","2018-09-18 10:26:37","2","25024"
"4","2018-09-18 10:26:40","1","25025"
"4","2018-09-18 10:26:41","3","25028"
"2","2018-09-18 10:26:43","1","25029"
"4","2018-09-18 10:26:44","1","25030"
"2","2018-09-18 10:26:45","1","25031"
"4","2018-09-18 10:26:46","2","25033"
"4","2018-09-18 10:26:49","1","25034"
"2","2018-09-18 10:26:50","1","25035"
"2","2018-09-18 10:26:51","2","25037"
"2","2018-09-18 10:26:53","2","25039"
"4","2018-09-18 10:26:55","2","25041"
"4","2018-09-18 10:26:56","3","25044"
"2","2018-09-18 10:26:58","1","25045"
"4","2018-09-18 10:27:00","1","25046"
"2","2018-09-18 10:27:03","2","25048"
"2","2018-09-18 10:27:04","1","25049"
"2","2018-09-18 10:27:05","1","25050"
"2","2018-09-18 10:27:06","1","25051"
"4","2018-09-18 10:27:07","2","25053"
"2","2018-09-18 10:27:09","1","25054"
"2","2018-09-18 10:27:10","2","25056"
"4","2018-09-18 10:27:11","1","25057"
"2","2018-09-18 10:27:12","1","25058"
"2","2018-09-18 10:27:14","1","25059"
"4","2018-09-18 10:27:16","1","25060"
"4","2018-09-18 10:27:17","1","25061"
"4","2018-09-18 10:27:20","1","25062"
"2","2018-09-18 10:27:23","2","25064"
"2","2018-09-18 10:27:24","1","25065"
"4","2018-09-18 10:27:25","2","25067"
"2","2018-09-18 10:27:28","1","25068"
"2","2018-09-18 10:27:30","1","25069"
"2","2018-09-18 10:27:32","1","25070"
"2","2018-09-18 10:27:35","2","25072"
"4","2018-09-18 10:27:37","1","25073"
"4","2018-09-18 10:27:38","3","25076"
"2","2018-09-18 10:27:39","3","25079"
"2","2018-09-18 10:27:41","1","25080"
"2","2018-09-18 10:27:42","2","25082"
"4","2018-09-18 10:27:43","1","25083"
"2","2018-09-18 10:27:45","4","25087"
"4","2018-09-18 10:27:46","1","25088"
"2","2018-09-18 10:27:47","1","25089"
"4","2018-09-18 10:27:48","1","25090"
"2","2018-09-18 10:27:49","2","25092"
"2","2018-09-18 10:27:50","4","25096"
"4","2018-09-18 10:27:52","1","25097"
"2","2018-09-18 10:27:56","1","25098"
"2","2018-09-18 10:27:59","1","25099"
"2","2018-09-18 10:28:05","1","25100"
"2","2018-09-18 10:28:06","1","25101"
"2","2018-09-18 10:28:07","2","25103"
"4","2018-09-18 10:28:08","1","25104"
"4","2018-09-18 10:28:09","2","25106"
"2","2018-09-18 10:28:11","1","25107"
"2","2018-09-18 10:28:13","2","25109"
"2","2018-09-18 10:28:15","2","25111"
"4","2018-09-18 10:28:18","1","25112"
"2","2018-09-18 10:28:20","1","25113"
"2","2018-09-18 10:28:21","1","25114"
"2","2018-09-18 10:28:24","3","25117"
"2","2018-09-18 10:28:25","3","25120"
"4","2018-09-18 10:28:26","1","25121"
"2","2018-09-18 10:28:28","1","25122"
"4","2018-09-18 10:28:29","2","25124"
"4","2018-09-18 10:28:30","2","25126"
"4","2018-09-18 10:28:31","1","25127"
"4","2018-09-18 10:28:34","1","25128"
"4","2018-09-18 10:28:35","2","25130"
"2","2018-09-18 10:28:36","1","25131"
"2","2018-09-18 10:28:39","1","25132"
"2","2018-09-18 10:28:40","1","25133"
"4","2018-09-18 10:28:43","2","25135"
"2","2018-09-18 10:28:44","1","25136"
"2","2018-09-18 10:28:45","1","25137"
"4","2018-09-18 10:28:46","1","25138"
"2","2018-09-18 10:28:47","3","25141"
"2","2018-09-18 10:28:51","1","25142"
"4","2018-09-18 10:28:52","1","25143"
"4","2018-09-18 10:28:53","2","25145"
"2","2018-09-18 10:28:55","1","25146"
"2","2018-09-18 10:28:58","2","25148"
"4","2018-09-18 10:28:59","1","25149"
"4","2018-09-18 10:29:00","2","25151"
"4","2018-09-18 10:29:01","1","25152"
"4","2018-09-18 10:29:03","3","25155"
"4","2018-09-18 10:29:06","1","25156"
"2","2018-09-18 10:29:09","1","25157"
"4","2018-09-18 10:29:10","2","25159"
"2","2018-09-18 10:29:11","2","25161"
"4","2018-09-18 10:29:14","2","25163"
"4","2018-09-18 10:29:16","1","25164"
"2","2018-09-18 10:29:17","1","25165"
"2","2018-09-18 10:29:19","2","25167"
"2","2018-09-18 10:29:21","2","25169"
"2","2018-09-18 10:29:23","2","25171"
"2","2018-09-18 10:29:24","2","25173"
"2","2018-09-18 10:29:25","1","25174"
"2","2018-09-18 10:29:26","1","25175"
"2","2018-09-18 10:29:27","1","25176"
"4","2018-09-18 10:29:29","3","25179"
"2","2018-09-18 10:29:30","2","25181"
"2","2018-09-18 10:29:31","1","25182"
"4","2018-09-18 10:29:32","3","25185"
"2","2018-09-18 10:29:33","1","25186"
"4","2018-09-18 10:29:35","2","25188"
"4","2018-09-18 10:29:37","1","25189"
"2","2018-09-18 10:29:38","1","25190"
"2","2018-09-18 10:29:39","1","25191"
"4","2018-09-18 10:29:40","1","25192"
"2","2018-09-18 10:29:42","1","25193"
"2","2018-09-18 10:29:43","2","25195"
"2","2018-09-18 10:29:44","1","25196"
"2","2018-09-18 10:29:45","1","25197"
"2","2018-09-18 10:29:49","1","25198"
"2","2018-09-18 10:29:50","1","25199"
"2","2018-09-18 10:29:52","2","25201"
"2","2018-09-18 10:29:53","1","25202"
"4","2018-09-18 10:29:54","2","25204"
"4","2018-09-18 10:29:55","1","25205"
"4","2018-09-18 10:29:57","1","25206"
"2","2018-09-18 10:29:59","1","25207"
"4","2018-09-18 10:30:02","1","25208"
"4","2018-09-18 10:30:03","1","25209"
"4","2018-09-18 10:30:04","1","25210"
"2","2018-09-18 10:30:06","3","25213"
"4","2018-09-18 10:30:08","1","25214"
"4","2018-09-18 10:30:10","1","25215"
"2","2018-09-18 10:30:11","1","25216"
"4","2018-09-18 10:30:13","2","25218"
"4","2018-09-18 10:30:17","1","25219"
"4","2018-09-18 10:30:18","1","25220"
"4","2018-09-18 10:30:22","1","25221"
"2","2018-09-18 10:30:23","2","25223"
"2","2018-09-18 10:30:24","1","25224"
"2","2018-09-18 10:30:28","1","25225"
"2","2018-09-18 10:30:32","2","25227"
"4","2018-09-18 10:30:33","2","25229"
"2","2018-09-18 10:30:34","2","25231"
"2","2018-09-18 10:30:35","1","25232"
"2","2018-09-18 10:30:37","1","25233"
"4","2018-09-18 10:30:41","1","25234"
"2","2018-09-18 10:30:43","2","25236"
"2","2018-09-18 10:30:45","1","25237"
"2","2018-09-18 10:30:47","2","25239"
"2","2018-09-18 10:30:48","1","25240"
"4","2018-09-18 10:30:49","1","25241"
"2","2018-09-18 10:30:52","1","25242"
"4","2018-09-18 10:30:53","1","25243"
"2","2018-09-18 10:30:55","2","25245"
"2","2018-09-18 10:30:56","1","25246"
"4","2018-09-18 10:30:57","1","25247"
"2","2018-09-18 10:30:58","1","25248"
"2","2018-09-18 10:31:01","1","25249"
"2","2018-09-18 10:31:02","1","25250"
"2","2018-09-18 10:31:04","1","25251"
"2","2018-09-18 10:31:05","3","25254"
"4","2018-09-18 10:31:06","1","25255"
"4","2018-09-18 10:31:07","1","25256"
"4","2018-09-18 10:31:08","2","25258"
"4","2018-09-18 10:31:11","2","25260"
"4","2018-09-18 10:31:12","1","25261"
"4","2018-09-18 10:31:13","1","25262"
"4","2018-09-18 10:31:14","2","25264"
"2","2018-09-18 10:31:15","3","25267"
"4","2018-09-18 10:31:17","1","25268"
"2","2018-09-18 10:31:18","2","25270"
"2","2018-09-18 10:31:20","2","25272"
"2","2018-09-18 10:31:21","1","25273"
"4","2018-09-18 10:31:23","1","25274"
"4","2018-09-18 10:31:24","1","25275"
"2","2018-09-18 10:31:26","2","25277"
"2","2018-09-18 10:31:29","2","25279"
"4","2018-09-18 10:31:30","3","25282"
"2","2018-09-18 10:31:31","1","25283"
"2","2018-09-18 10:31:32","1","25284"
"2","2018-09-18 10:31:33","1","25285"
"4","2018-09-18 10:31:36","3","25288"
"4","2018-09-18 10:31:37","2","25290"
"4","2018-09-18 10:31:38","2","25292"
"2","2018-09-18 10:31:39","1","25293"
"4","2018-09-18 10:31:40","2","25295"
"2","2018-09-18 10:31:41","1","25296"
"4","2018-09-18 10:31:42","2","25298"
"4","2018-09-18 10:31:43","1","25299"
"4","2018-09-18 10:31:45","2","25301"
"4","2018-09-18 10:31:47","1","25302"
"2","2018-09-18 10:31:49","1","25303"
"4","2018-09-18 10:31:50","1","25304"
"2","2018-09-18 10:31:51","2","25306"
"4","2018-09-18 10:31:52","2","25308"
"2","2018-09-18 10:31:53","1","25309"
"4","2018-09-18 10:31:56","3","25312"
"4","2018-09-18 10:31:57","1","25313"
"2","2018-09-18 10:31:58","3","25316"
"2","2018-09-18 10:32:00","1","25317"
"4","2018-09-18 10:32:02","1","25318"
"4","2018-09-18 10:32:03","1","25319"
"4","2018-09-18 10:32:05","2","25321"
"2","2018-09-18 10:32:06","5","25326"
"4","2018-09-18 10:32:07","1","25327"
"2","2018-09-18 10:32:08","1","25328"
"4","2018-09-18 10:32:09","1","25329"
"2","2018-09-18 10:32:10","1","25330"
"2","2018-09-18 10:32:11","1","25331"
"2","2018-09-18 10:32:12","2","25333"
"2","2018-09-18 10:32:13","1","25334"
"2","2018-09-18 10:32:14","1","25335"
"2","2018-09-18 10:32:15","1","25336"
"2","2018-09-18 10:32:16","1","25337"
"2","2018-09-18 10:32:19","1","25338"
"4","2018-09-18 10:32:21","1","25339"
"4","2018-09-18 10:32:22","3","25342"
"2","2018-09-18 10:32:25","3","25345"
"2","2018-09-18 10:32:27","1","25346"
"2","2018-09-18 10:32:31","1","25347"
"4","2018-09-18 10:32:32","2","25349"
"4","2018-09-18 10:32:34","2","25351"
"2","2018-09-18 10:32:35","1","25352"
"4","2018-09-18 10:32:37","1","25353"
"4","2018-09-18 10:32:38","1","25354"
"2","2018-09-18 10:32:39","1","25355"
"2","2018-09-18 10:32:40","2","25357"
"2","2018-09-18 10:32:42","1","25358"
"2","2018-09-18 10:32:43","3","25361"
"2","2018-09-18 10:32:44","2","25363"
"2","2018-09-18 10:32:45","1","25364"
"4","2018-09-18 10:32:46","1","25365"
"2","2018-09-18 10:32:48","2","25367"
"4","2018-09-18 10:32:50","1","25368"
"2","2018-09-18 10:32:51","2","25370"
"4","2018-09-18 10:32:53","2","25372"
"2","2018-09-18 10:32:54","1","25373"
"2","2018-09-18 10:32:55","2","25375"
"4","2018-09-18 10:32:56","2","25377"
"4","2018-09-18 10:32:58","2","25379"
"2","2018-09-18 10:32:59","1","25380"
"4","2018-09-18 10:33:00","2","25382"
"2","2018-09-18 10:33:01","1","25383"
"2","2018-09-18 10:33:02","2","25385"
"4","2018-09-18 10:33:03","3","25388"
"4","2018-09-18 10:33:06","2","25390"
"4","2018-09-18 10:33:08","3","25393"
"2","2018-09-18 10:33:10","2","25395"
"2","2018-09-18 10:33:11","1","25396"
"4","2018-09-18 10:33:12","1","25397"
"2","2018-09-18 10:33:13","1","25398"
"4","2018-09-18 10:33:14","1","25399"
"4","2018-09-18 10:33:15","1","25400"
"2","2018-09-18 10:33:16","1","25401"
"4","2018-09-18 10:33:20","1","25402"
"2","2018-09-18 10:33:22","1","25403"
"2","2018-09-18 10:33:24","1","25404"
"2","2018-09-18 10:33:26","1","25405"
"4","2018-09-18 10:33:27","1","25406"
"2","2018-09-18 10:33:28","1","25407"
"2","2018-09-18 10:33:30","2","25409"
"2","2018-09-18 10:33:31","1","25410"
"2","2018-09-18 10:33:33","2","25412"
"2","2018-09-18 10:33:36","2","25414"
"4","2018-09-18 10:33:37","2","25416"
"2","2018-09-18 10:33:39","1","25417"
"4","2018-09-18 10:33:42","1","25418"
"2","2018-09-18 10:33:44","3","25421"
"2","2018-09-18 10:33:49","1","25422"
"2","2018-09-18 10:33:50","1","25423"
"2","2018-09-18 10:33:52","1","25424"
"4","2018-09-18 10:33:53","2","25426"
"4","2018-09-18 10:33:54","1","25427"
"2","2018-09-18 10:33:57","2","25429"
"2","2018-09-18 10:33:58","2","25431"
"2","2018-09-18 10:33:59","4","25435"
"2","2018-09-18 10:34:00","1","25436"
"2","2018-09-18 10:34:02","2","25438"
"2","2018-09-18 10:34:05","3","25441"
"4","2018-09-18 10:34:06","1","25442"
"2","2018-09-18 10:34:07","1","25443"
"2","2018-09-18 10:34:08","1","25444"
"4","2018-09-18 10:34:09","2","25446"
"4","2018-09-18 10:34:11","3","25449"
"2","2018-09-18 10:34:12","2","25451"
"2","2018-09-18 10:34:13","3","25454"
"2","2018-09-18 10:34:15","1","25455"
"2","2018-09-18 10:34:16","2","25457"
"4","2018-09-18 10:34:19","2","25459"
"2","2018-09-18 10:34:20","2","25461"
"4","2018-09-18 10:34:21","1","25462"
"2","2018-09-18 10:34:22","2","25464"
"2","2018-09-18 10:34:23","1","25465"
"2","2018-09-18 10:34:24","1","25466"
"2","2018-09-18 10:34:29","3","25469"
"2","2018-09-18 10:34:30","1","25470"
"2","2018-09-18 10:34:31","4","25474"
"2","2018-09-18 10:34:32","2","25476"
"2","2018-09-18 10:34:33","2","25478"
"2","2018-09-18 10:34:35","1","25479"
"4","2018-09-18 10:34:36","1","25480"
"4","2018-09-18 10:34:37","2","25482"
"4","2018-09-18 10:34:41","2","25484"
"2","2018-09-18 10:34:42","1","25485"
"4","2018-09-18 10:34:43","1","25486"
"4","2018-09-18 10:34:44","1","25487"
"2","2018-09-18 10:34:45","1","25488"
"2","2018-09-18 10:34:46","3","25491"
"2","2018-09-18 10:34:47","2","25493"
"4","2018-09-18 10:34:48","2","25495"
"4","2018-09-18 10:34:49","1","25496"
"2","2018-09-18 10:34:51","1","25497"
"2","2018-09-18 10:34:52","3","25500"
"2","2018-09-18 10:34:55","1","25501"
"2","2018-09-18 10:34:56","2","25503"
"2","2018-09-18 10:34:57","1","25504"
"2","2018-09-18 10:34:58","3","25507"
"2","2018-09-18 10:35:01","1","25508"
"2","2018-09-18 10:35:04","2","25510"
"4","2018-09-18 10:35:05","1","25511"
"2","2018-09-18 10:35:07","1","25512"
"2","2018-09-18 10:35:09","1","25513"
"2","2018-09-18 10:35:11","3","25516"
"2","2018-09-18 10:35:12","1","25517"
"4","2018-09-18 10:35:15","1","25518"
"2","2018-09-18 10:35:16","1","25519"
"4","2018-09-18 10:35:21","1","25520"
"2","2018-09-18 10:35:22","1","25521"
"2","2018-09-18 10:35:25","3","25524"
"4","2018-09-18 10:35:26","1","25525"
"2","2018-09-18 10:35:32","1","25526"
"4","2018-09-18 10:35:33","1","25527"
"2","2018-09-18 10:35:34","1","25528"
"4","2018-09-18 10:35:35","2","25530"
"2","2018-09-18 10:35:36","2","25532"
"2","2018-09-18 10:35:37","4","25536"
"4","2018-09-18 10:35:38","1","25537"
"4","2018-09-18 10:35:41","1","25538"
"2","2018-09-18 10:35:44","2","25540"
"2","2018-09-18 10:35:46","2","25542"
"2","2018-09-18 10:35:48","2","25544"
"4","2018-09-18 10:35:50","1","25545"
"2","2018-09-18 10:35:52","1","25546"
"2","2018-09-18 10:35:55","2","25548"
"2","2018-09-18 10:35:56","2","25550"
"4","2018-09-18 10:35:58","1","25551"
"2","2018-09-18 10:35:59","1","25552"
"2","2018-09-18 10:36:02","2","25554"
"2","2018-09-18 10:36:03","2","25556"
"4","2018-09-18 10:36:04","1","25557"
"4","2018-09-18 10:36:06","2","25559"
"4","2018-09-18 10:36:10","1","25560"
"4","2018-09-18 10:36:11","1","25561"
"4","2018-09-18 10:36:13","3","25564"
"2","2018-09-18 10:36:14","2","25566"
"2","2018-09-18 10:36:15","1","25567"
"4","2018-09-18 10:36:17","1","25568"
"4","2018-09-18 10:36:18","1","25569"
"2","2018-09-18 10:36:19","1","25570"
"4","2018-09-18 10:36:21","2","25572"
"4","2018-09-18 10:36:23","1","25573"
"2","2018-09-18 10:36:24","1","25574"
"2","2018-09-18 10:36:26","1","25575"
"2","2018-09-18 10:36:27","1","25576"
"4","2018-09-18 10:36:28","2","25578"
"2","2018-09-18 10:36:30","3","25581"
"4","2018-09-18 10:36:33","1","25582"
"4","2018-09-18 10:36:34","1","25583"
"2","2018-09-18 10:36:36","1","25584"
"4","2018-09-18 10:36:37","1","25585"
"2","2018-09-18 10:36:39","1","25586"
"2","2018-09-18 10:36:42","1","25587"
"4","2018-09-18 10:36:43","1","25588"
"2","2018-09-18 10:36:44","1","25589"
"4","2018-09-18 10:36:45","1","25590"
"4","2018-09-18 10:36:46","1","25591"
"2","2018-09-18 10:36:47","1","25592"
"2","2018-09-18 10:36:49","2","25594"
"2","2018-09-18 10:36:51","1","25595"
"2","2018-09-18 10:36:54","1","25596"
"4","2018-09-18 10:36:56","3","25599"
"2","2018-09-18 10:37:00","1","25600"
"2","2018-09-18 10:37:02","2","25602"
"2","2018-09-18 10:37:03","1","25603"
"2","2018-09-18 10:37:04","1","25604"
"4","2018-09-18 10:37:05","2","25606"
"2","2018-09-18 10:37:07","1","25607"
"4","2018-09-18 10:37:11","1","25608"
"2","2018-09-18 10:37:13","2","25610"
"2","2018-09-18 10:37:17","1","25611"
"2","2018-09-18 10:37:18","2","25613"
"2","2018-09-18 10:37:19","2","25615"
"2","2018-09-18 10:37:22","3","25618"
"4","2018-09-18 10:37:23","1","25619"
"2","2018-09-18 10:37:24","3","25622"
"2","2018-09-18 10:37:25","2","25624"
"4","2018-09-18 10:37:27","1","25625"
"2","2018-09-18 10:37:29","2","25627"
"4","2018-09-18 10:37:32","2","25629"
"4","2018-09-18 10:37:34","1","25630"
"2","2018-09-18 10:37:35","1","25631"
"4","2018-09-18 10:37:36","3","25634"
"4","2018-09-18 10:37:38","1","25635"
"4","2018-09-18 10:37:39","1","25636"
"4","2018-09-18 10:37:40","1","25637"
"4","2018-09-18 10:37:41","1","25638"
"2","2018-09-18 10:37:42","1","25639"
"4","2018-09-18 10:37:44","3","25642"
"2","2018-09-18 10:37:45","1","25643"
"2","2018-09-18 10:37:47","2","25645"
"2","2018-09-18 10:37:48","1","25646"
"2","2018-09-18 10:37:49","1","25647"
"2","2018-09-18 10:37:50","2","25649"
"2","2018-09-18 10:37:51","1","25650"
"4","2018-09-18 10:37:52","2","25652"
"2","2018-09-18 10:37:53","1","25653"
"2","2018-09-18 10:37:54","1","25654"
"4","2018-09-18 10:37:56","2","25656"
"2","2018-09-18 10:37:57","1","25657"
"4","2018-09-18 10:37:58","3","25660"
"4","2018-09-18 10:38:01","1","25661"
"2","2018-09-18 10:38:02","2","25663"
"2","2018-09-18 10:38:03","2","25665"
"2","2018-09-18 10:38:04","1","25666"
"2","2018-09-18 10:38:06","2","25668"
"4","2018-09-18 10:38:07","1","25669"
"4","2018-09-18 10:38:08","2","25671"
"2","2018-09-18 10:38:10","2","25673"
"4","2018-09-18 10:38:12","3","25676"
"2","2018-09-18 10:38:16","1","25677"
"2","2018-09-18 10:38:17","1","25678"
"2","2018-09-18 10:38:18","1","25679"
"2","2018-09-18 10:38:19","1","25680"
"2","2018-09-18 10:38:21","1","25681"
"4","2018-09-18 10:38:23","2","25683"
"4","2018-09-18 10:38:25","3","25686"
"4","2018-09-18 10:38:26","1","25687"
"2","2018-09-18 10:38:29","1","25688"
"2","2018-09-18 10:38:30","1","25689"
"4","2018-09-18 10:38:31","1","25690"
"2","2018-09-18 10:38:33","2","25692"
"2","2018-09-18 10:38:35","1","25693"
"4","2018-09-18 10:38:41","1","25694"
"2","2018-09-18 10:38:47","1","25695"
"4","2018-09-18 10:38:48","1","25696"
"2","2018-09-18 10:38:50","3","25699"
"2","2018-09-18 10:38:51","2","25701"
"4","2018-09-18 10:38:53","2","25703"
"2","2018-09-18 10:38:54","1","25704"
"4","2018-09-18 10:38:55","1","25705"
"4","2018-09-18 10:38:57","1","25706"
"2","2018-09-18 10:39:02","2","25708"
"4","2018-09-18 10:39:03","2","25710"
"2","2018-09-18 10:39:04","1","25711"
"2","2018-09-18 10:39:08","2","25713"
"4","2018-09-18 10:39:10","1","25714"
"4","2018-09-18 10:39:11","3","25717"
"4","2018-09-18 10:39:12","2","25719"
"2","2018-09-18 10:39:13","2","25721"
"2","2018-09-18 10:39:14","1","25722"
"4","2018-09-18 10:39:16","3","25725"
"4","2018-09-18 10:39:17","2","25727"
"4","2018-09-18 10:39:18","1","25728"
"2","2018-09-18 10:39:19","1","25729"
"2","2018-09-18 10:39:20","4","25733"
"2","2018-09-18 10:39:21","1","25734"
"2","2018-09-18 10:39:23","1","25735"
"2","2018-09-18 10:39:26","1","25736"
"4","2018-09-18 10:39:27","3","25739"
"4","2018-09-18 10:39:30","1","25740"
"4","2018-09-18 10:39:33","1","25741"
"2","2018-09-18 10:39:36","1","25742"
"2","2018-09-18 10:39:37","2","25744"
"4","2018-09-18 10:39:39","2","25746"
"2","2018-09-18 10:39:40","1","25747"
"4","2018-09-18 10:39:43","1","25748"
"4","2018-09-18 10:39:45","2","25750"
